sex,kanji,hiragana,romaji
male,宇佐朗,うさぶろう,Usaburou
male,宇佐郎,うさぶろう,Usaburou
male,宇左朗,うさぶろう,Usaburou
male,宇左郎,うさぶろう,Usaburou
male,宇砂朗,うさぶろう,Usaburou
male,宇砂郎,うさぶろう,Usaburou
male,宇三朗,うさぶろう,Usaburou
male,宇三郎,うさぶろう,Usaburou
male,宇市郎,ういちろう,Uichirō
male,宇多朗,うたろう,Utarou
male,宇多郎,うたろう,Utarou
male,宇太朗,うたろう,Utarou
male,宇太郎,うたろう,Utarou
male,宇太郎,うだろう,Udarou
male,宇大彦,うたひこ,Utahiko
male,宇津彦,うつひこ,Utsuhiko
male,宇内彦,うなひこ,Unahiko
male,宇二郎,うじろう,Ujirou
male,宇之介,うのすけ,Unosuke
male,宇之助,うのすけ,Unosuke
male,宇之松,うのまつ,Unomatsu
male,宇之丞,うのすけ,Unosuke
male,宇之輔,うのすけ,Unosuke
male,宇之佑,うのすけ,Unosuke
male,宇之祐,うのすけ,Unosuke
male,宇八郎,うはちろう,Uhachirou
male,宇彦,いえひこ,Iehiko
male,宇彦,うひこ,Uhiko
male,宇彦,そらひこ,Sorahiko
male,宇彦,たかひこ,Takahiko
male,宇名彦,うなひこ,Unahiko
male,宇亮,たかあき,Takaaki
male,宇朗,うろう,Urou
male,烏一,ういち,Uichi
male,烏吉朗,うきちろう,Ukichirō
male,烏吉郎,うきちろう,Ukichirō
male,烏佐朗,うさぶろう,Usaburou
male,烏佐郎,うさぶろう,Usaburou
male,烏左朗,うさぶろう,Usaburou
male,烏左郎,うさぶろう,Usaburou
male,烏砂朗,うさぶろう,Usaburou
male,烏砂郎,うさぶろう,Usaburou
male,烏三朗,うさぶろう,Usaburou
male,烏三郎,うさぶろう,Usaburou
male,烏多朗,うたろう,Utarou
male,烏多郎,うたろう,Utarou
male,烏太朗,うたろう,Utarou
male,烏太郎,うたろう,Utarou
male,烏之介,うのすけ,Unosuke
male,烏之助,うのすけ,Unosuke
male,烏之丞,うのすけ,Unosuke
male,烏之輔,うのすけ,Unosuke
male,烏之佑,うのすけ,Unosuke
male,烏之祐,うのすけ,Unosuke
male,羽一,ういち,Uichi
male,羽一朗,わいちろう,Waichirō
male,羽一郎,わいちろう,Waichirō
male,羽壱朗,わいちろう,Waichirō
male,羽壱郎,わいちろう,Waichirō
male,羽吉朗,うきちろう,Ukichirō
male,羽吉郎,うきちろう,Ukichirō
male,羽久,ひさし,Hisashi
male,羽佐朗,うさぶろう,Usaburou
male,羽佐朗,わさぶろう,Wasaburou
male,羽佐郎,うさぶろう,Usaburou
male,羽左衛門,うざえもん,Uzaemon
male,羽左衛門,さざえもん,Sazaemon
male,羽左朗,うさぶろう,Usaburou
male,羽左朗,わさぶろう,Wasaburou
male,羽左郎,うさぶろう,Usaburou
male,羽砂朗,うさぶろう,Usaburou
male,羽砂朗,わさぶろう,Wasaburou
male,羽砂郎,うさぶろう,Usaburou
male,羽三朗,うさぶろう,Usaburou
male,羽三朗,わさぶろう,Wasaburou
male,羽三郎,うさぶろう,Usaburou
male,羽三郎,わさぶろう,Wasaburou
male,羽市朗,わいちろう,Waichirō
male,羽市郎,わいちろう,Waichirō
male,羽多朗,うたろう,Utarou
male,羽多郎,うたろう,Utarou
male,羽太朗,うたろう,Utarou
male,羽太郎,うたろう,Utarou
male,羽之介,うのすけ,Unosuke
male,羽之助,うのすけ,Unosuke
male,羽之丞,うのすけ,Unosuke
male,羽之輔,うのすけ,Unosuke
male,羽之佑,うのすけ,Unosuke
male,羽之祐,うのすけ,Unosuke
male,雨太郎,あめたろう,Ametarou
male,雨彦,あめひこ,Amehiko
male,卯,しげる,Shigeru
male,卯一,しげかず,Shigekazu
male,卯一郎,ういちろう,Uichirō
male,卯吉朗,うきちろう,Ukichirō
male,卯吉郎,うきちろう,Ukichirō
male,卯佐朗,うさぶろう,Usaburou
male,卯佐郎,うさぶろう,Usaburou
male,卯左朗,うさぶろう,Usaburou
male,卯左郎,うさぶろう,Usaburou
male,卯砂朗,うさぶろう,Usaburou
male,卯砂郎,うさぶろう,Usaburou
male,卯三朗,うさぶろう,Usaburou
male,卯三郎,いさぶろう,Isaburou
male,卯三郎,うさぶろう,Usaburou
male,卯四郎,うしろう,Ushirou
male,卯次郎,うじろう,Ujirou
male,卯多五郎,うたごろう,Utagorou
male,卯多朗,うたろう,Utarou
male,卯多郎,うたろう,Utarou
male,卯太吉,うたよし,Utayoshi
male,卯太朗,うたろう,Utarou
male,卯太郎,うたろう,Utarou
male,卯之介,うのすけ,Unosuke
male,卯之助,うのすけ,Unosuke
male,卯之助,えんのすけ,Ennosuke
male,卯之丞,うのすけ,Unosuke
male,卯之輔,うのすけ,Unosuke
male,卯之佑,うのすけ,Unosuke
male,卯之祐,うのすけ,Unosuke
male,卯八郎,うはちろう,Uhachirou
male,卯郎,うろう,Urou
male,鵜一,ういち,Uichi
male,鵜吉朗,うきちろう,Ukichirō
male,鵜吉郎,うきちろう,Ukichirō
male,鵜佐朗,うさぶろう,Usaburou
male,鵜佐郎,うさぶろう,Usaburou
male,鵜左朗,うさぶろう,Usaburou
male,鵜左郎,うさぶろう,Usaburou
male,鵜砂朗,うさぶろう,Usaburou
male,鵜砂郎,うさぶろう,Usaburou
male,鵜三朗,うさぶろう,Usaburou
male,鵜三郎,うさぶろう,Usaburou
male,鵜多朗,うたろう,Utarou
male,鵜多郎,うたろう,Utarou
male,鵜太朗,うたろう,Utarou
male,鵜太郎,うたろう,Utarou
male,鵜之介,うのすけ,Unosuke
male,鵜之助,うのすけ,Unosuke
male,鵜之丞,うのすけ,Unosuke
male,鵜之輔,うのすけ,Unosuke
male,鵜之佑,うのすけ,Unosuke
male,鵜之祐,うのすけ,Unosuke
male,丑五朗,うしごろう,Ushigorou
male,丑五郎,うしごろう,Ushigorou
male,丑三郎,うしさぶろう,Ushisaburou
male,丑次郎,うしじろう,Ushijirou
male,丑太郎,うしたろう,Ushitarou
male,丑之助,うしのすけ,Ushinosuke
male,臼太郎,うすたろう,Usutarou
male,渦彦,うずひこ,Uzuhiko
male,嘘師,きょし,Kyoshi
male,唄朗,うたろう,Utarou
male,唄郎,うたろう,Utarou
male,浦五郎,うらごろう,Uragorou
male,浦四郎,うらしろう,Urashirou
male,浦太郎,うらたろう,Uratarou
male,運五郎,うんごろう,Ungorou
male,運次郎,うんじろう,Unjirou
male,運治郎,うんじろう,Unjirou
male,運十郎,うんじゅうろう,Unjuurou
male,運太郎,うんたろう,Untarou
male,運之助,うんのすけ,Unnosuke
male,運之助,みちのすけ,Michinosuke
male,運八郎,うんぱちろう,Unpachirou
male,運彦,かずひこ,Kazuhiko
male,雲太郎,くもたろう,Kumotarou
male,叡,さとし,Satoshi
male,叡一,えいいち,Eiichi
male,叡一郎,えいいちろう,Eiichirō
male,叡輝,えいき,Eiki
male,叡児,えいじ,Eiji
male,叡彦,あきひこ,Akihiko
male,叡彦,えひこ,Ehiko
male,叡彦,さとひこ,Satohiko
male,影一,えいいち,Eiichi
male,影一,ええいち,Eeichi
male,影一朗,えいいちろう,Eiichirō
male,影一郎,えいいちろう,Eiichirō
male,影介,えいすけ,Eisuke
male,影佐朗,えいさぶろう,Eisaburou
male,影佐郎,えいさぶろう,Eisaburou
male,影左朗,えいさぶろう,Eisaburou
male,影左郎,えいさぶろう,Eisaburou
male,影砂朗,えいさぶろう,Eisaburou
male,影砂郎,えいさぶろう,Eisaburou
male,影三朗,えいさぶろう,Eisaburou
male,影三朗,えいざぶろう,Eizaburou
male,影三郎,えいさぶろう,Eisaburou
male,影三郎,えいざぶろう,Eizaburou
male,影四朗,えいしろう,Eishirou
male,影四郎,えいしろう,Eishirou
male,影四郎,かげしろう,Kageshirou
male,影市朗,えいいちろう,Eiichirō
male,影市郎,えいいちろう,Eiichirō
male,影次朗,えいじろう,Eijirou
male,影次郎,えいじろう,Eijirou
male,影赦,えいじろう,Eijirou
male,影多朗,えいたろう,Eitarou
male,影多郎,えいたろう,Eitarou
male,影太朗,えいたろう,Eitarou
male,影太郎,えいたろう,Eitarou
male,影二朗,えいじろう,Eijirou
male,影二郎,えいじろう,Eijirou
male,影之介,えいのすけ,Einosuke
male,影之助,えいのすけ,Einosuke
male,影之丞,えいのすけ,Einosuke
male,影之輔,えいのすけ,Einosuke
male,影之佑,えいのすけ,Einosuke
male,影之祐,えいのすけ,Einosuke
male,影八朗,えいはちろう,Eihachirou
male,影八郎,えいはちろう,Eihachirou
male,影彦,えいひこ,Eihiko
male,影郎,かげろう,Kagerou
male,映一,ええいち,Eeichi
male,映一朗,えいいちろう,Eiichirō
male,映一郎,えいいちろう,Eiichirō
male,映佐朗,えいさぶろう,Eisaburou
male,映佐郎,えいさぶろう,Eisaburou
male,映左朗,えいさぶろう,Eisaburou
male,映左郎,えいさぶろう,Eisaburou
male,映砂朗,えいさぶろう,Eisaburou
male,映砂郎,えいさぶろう,Eisaburou
male,映三朗,えいさぶろう,Eisaburou
male,映三朗,えいざぶろう,Eizaburou
male,映三郎,えいさぶろう,Eisaburou
male,映三郎,えいざぶろう,Eizaburou
male,映四朗,えいしろう,Eishirou
male,映四郎,えいしろう,Eishirou
male,映市朗,えいいちろう,Eiichirō
male,映市郎,えいいちろう,Eiichirō
male,映紫楼,えいしろう,Eishirou
male,映次朗,えいじろう,Eijirou
male,映次郎,えいじろう,Eijirou
male,映赦,えいじろう,Eijirou
male,映善,てるよし,Teruyoshi
male,映多朗,えいたろう,Eitarou
male,映多郎,えいたろう,Eitarou
male,映太朗,えいたろう,Eitarou
male,映太郎,えいたろう,Eitarou
male,映二朗,えいじろう,Eijirou
male,映二郎,えいじろう,Eijirou
male,映之介,えいのすけ,Einosuke
male,映之助,えいのすけ,Einosuke
male,映之丞,えいのすけ,Einosuke
male,映之輔,えいのすけ,Einosuke
male,映之佑,えいのすけ,Einosuke
male,映之祐,えいのすけ,Einosuke
male,映八朗,えいはちろう,Eihachirou
male,映八郎,えいはちろう,Eihachirou
male,映彦,あきひこ,Akihiko
male,映彦,えいひこ,Eihiko
male,映彦,てるひこ,Teruhiko
male,映郎,えいろう,Eirou
male,栄一,えいいち,Eiichi
male,栄一,ええいち,Eeichi
male,栄一,ひでかず,Hidekazu
male,栄一朗,えいいちろう,Eiichirō
male,栄一郎,えいいちろう,Eiichirō
male,栄逸朗,えいいちろう,Eiichirō
male,栄悦,ひでよし,Hideyoshi
male,栄義,しげよし,Shigeyoshi
male,栄吉,えいきち,Eikichi
male,栄吉郎,えいきちろう,Eikichirō
male,栄五郎,えいごろう,Eigorou
male,栄佐朗,えいさぶろう,Eisaburou
male,栄佐郎,えいさぶろう,Eisaburou
male,栄左衛門,えいざえもん,Eizaemon
male,栄左朗,えいさぶろう,Eisaburou
male,栄左郎,えいさぶろう,Eisaburou
male,栄砂朗,えいさぶろう,Eisaburou
male,栄砂郎,えいさぶろう,Eisaburou
male,栄三良,えいざぶろう,Eizaburou
male,栄三朗,えいさぶろう,Eisaburou
male,栄三朗,えいざぶろう,Eizaburou
male,栄三郎,えいさぶろう,Eisaburou
male,栄三郎,えいざぶろう,Eizaburou
male,栄三郎,しげさぶろう,Shigesaburou
male,栄司,えいじ,Eiji
male,栄司朗,えいじろう,Eijirou
male,栄史,えいじ,Eiji
male,栄四朗,えいしろう,Eishirou
male,栄四郎,えいしろう,Eishirou
male,栄市,えいいち,Eiichi
male,栄市朗,えいいちろう,Eiichirō
male,栄市郎,えいいちろう,Eiichirō
male,栄志郎,えいしろう,Eishirou
male,栄次朗,えいじろう,Eijirou
male,栄次郎,えいじろう,Eijirou
male,栄滋朗,えいじろう,Eijirou
male,栄治郎,えいじろう,Eijirou
male,栄七郎,えいしちろう,Eishichirō
male,栄赦,えいじろう,Eijirou
male,栄寿郎,えいじゅろう,Eijurou
male,栄樹,しげき,Shigeki
male,栄樹,よしき,Yoshiki
male,栄重郎,えいじゅうろう,Eijuurou
male,栄俊,しげとし,Shigetoshi
male,栄俊,ひでとし,Hidetoshi
male,栄昭,ひであき,Hideaki
male,栄人,ひでと,Hideto
male,栄仁郎,ひでじろう,Hidejirou
male,栄多朗,えいたろう,Eitarou
male,栄多郎,えいたろう,Eitarou
male,栄太,えいた,Eita
male,栄太良,えいたろう,Eitarou
male,栄太朗,えいたろう,Eitarou
male,栄太郎,えいたろう,Eitarou
male,栄男,さかお,Sakao
male,栄男,しげお,Shigeo
male,栄男,ひでお,Hideo
male,栄男,よしお,Yoshio
male,栄二朗,えいじろう,Eijirou
male,栄二郎,えいじろう,Eijirou
male,栄之介,えいのすけ,Einosuke
male,栄之助,えいのすけ,Einosuke
male,栄之丞,えいのすけ,Einosuke
male,栄之輔,えいのすけ,Einosuke
male,栄之佑,えいのすけ,Einosuke
male,栄之祐,えいのすけ,Einosuke
male,栄之亮,えいのすけ,Einosuke
male,栄八朗,えいはちろう,Eihachirou
male,栄八郎,えいはちろう,Eihachirou
male,栄彦,えいひこ,Eihiko
male,栄彦,しげひこ,Shigehiko
male,栄彦,たかひこ,Takahiko
male,栄彦,ひでひこ,Hidehiko
male,栄彦,よしひこ,Yoshihiko
male,栄敏郎,えいとしろう,Eitoshirou
male,栄夫,さかお,Sakao
male,栄夫,しげお,Shigeo
male,栄夫,ひでお,Hideo
male,栄夫,よしお,Yoshio
male,栄木,えぎ,Egi
male,栄也,まさや,Masaya
male,栄郎,えいろう,Eirou
male,永一,ええいち,Eeichi
male,永一朗,えいいちろう,Eiichirō
male,永一郎,えいいちろう,Eiichirō
male,永幹,ながよし,Nagayoshi
male,永吉郎,えいきちろう,Eikichirō
male,永佐朗,えいさぶろう,Eisaburou
male,永佐郎,えいさぶろう,Eisaburou
male,永左衛門,えいざえもん,Eizaemon
male,永左朗,えいさぶろう,Eisaburou
male,永左郎,えいさぶろう,Eisaburou
male,永砂朗,えいさぶろう,Eisaburou
male,永砂郎,えいさぶろう,Eisaburou
male,永三朗,えいさぶろう,Eisaburou
male,永三朗,えいざぶろう,Eizaburou
male,永三郎,えいさぶろう,Eisaburou
male,永三郎,えいざぶろう,Eizaburou
male,永四朗,えいしろう,Eishirou
male,永四郎,えいしろう,Eishirou
male,永市朗,えいいちろう,Eiichirō
male,永市郎,えいいちろう,Eiichirō
male,永次朗,えいじろう,Eijirou
male,永次郎,えいじろう,Eijirou
male,永治郎,えいじろう,Eijirou
male,永七郎,えいしちろう,Eishichirō
male,永赦,えいじろう,Eijirou
male,永俊,ながとし,Nagatoshi
male,永人,ながと,Nagato
male,永多朗,えいたろう,Eitarou
male,永多郎,えいたろう,Eitarou
male,永太朗,えいたろう,Eitarou
male,永灯至,ひさとし,Hisatoshi
male,永二朗,えいじろう,Eijirou
male,永二郎,えいじろう,Eijirou
male,永年,ながとし,Nagatoshi
male,永之介,えいのすけ,Einosuke
male,永之助,えいのすけ,Einosuke
male,永之丞,えいのすけ,Einosuke
male,永之輔,えいのすけ,Einosuke
male,永之佑,えいのすけ,Einosuke
male,永之祐,えいのすけ,Einosuke
male,永八朗,えいはちろう,Eihachirou
male,永八郎,えいはちろう,Eihachirou
male,永彦,えいひこ,Eihiko
male,永彦,つねひこ,Tsunehiko
male,永彦,ながひこ,Nagahiko
male,永彦,ひさひこ,Hisahiko
male,永敏,ながとし,Nagatoshi
male,泳一郎,えいいちろう,Eiichirō
male,泳太郎,えいたろう,Eitarou
male,瑛,きよし,Kiyoshi
male,瑛一,ええいち,Eeichi
male,瑛一朗,えいいちろう,Eiichirō
male,瑛一郎,えいいちろう,Eiichirō
male,瑛佐朗,えいさぶろう,Eisaburou
male,瑛佐郎,えいさぶろう,Eisaburou
male,瑛左朗,えいさぶろう,Eisaburou
male,瑛左郎,えいさぶろう,Eisaburou
male,瑛砂朗,えいさぶろう,Eisaburou
male,瑛砂郎,えいさぶろう,Eisaburou
male,瑛三朗,えいさぶろう,Eisaburou
male,瑛三朗,えいざぶろう,Eizaburou
male,瑛三郎,えいさぶろう,Eisaburou
male,瑛三郎,えいざぶろう,Eizaburou
male,瑛四朗,えいしろう,Eishirou
male,瑛四郎,えいしろう,Eishirou
male,瑛市朗,えいいちろう,Eiichirō
male,瑛市郎,えいいちろう,Eiichirō
male,瑛次朗,えいじろう,Eijirou
male,瑛次郎,えいじろう,Eijirou
male,瑛赦,えいじろう,Eijirou
male,瑛多朗,えいたろう,Eitarou
male,瑛多郎,えいたろう,Eitarou
male,瑛太朗,えいたろう,Eitarou
male,瑛太郎,えいたろう,Eitarou
male,瑛大,えいた,Eita
male,瑛二朗,えいじろう,Eijirou
male,瑛二郎,えいじろう,Eijirou
male,瑛之介,えいのすけ,Einosuke
male,瑛之助,えいのすけ,Einosuke
male,瑛之丞,えいのすけ,Einosuke
male,瑛之輔,えいのすけ,Einosuke
male,瑛之佑,えいのすけ,Einosuke
male,瑛之祐,えいのすけ,Einosuke
male,瑛八朗,えいはちろう,Eihachirou
male,瑛八郎,えいはちろう,Eihachirou
male,瑛彦,あきひこ,Akihiko
male,瑛彦,えいひこ,Eihiko
male,瑛彦,てるひこ,Teruhiko
male,盈五郎,みつごろう,Mitsugorou
male,盈四郎,みつしろう,Mitsushirou
male,穎,さとし,Satoshi
male,穎一郎,えいいちろう,Eiichirō
male,穎紀,ひでとし,Hidetoshi
male,穎吉,ひでよし,Hideyoshi
male,穎太郎,えいたろう,Eitarou
male,穎彦,としひこ,Toshihiko
male,頴,さとし,Satoshi
male,頴一郎,えいいちろう,Eiichirō
male,頴之助,えいのすけ,Einosuke
male,英一朗,えいいちろう,Eiichirō
male,英一郎,えいいちろう,Eiichirō
male,英一郎,ひでいちろう,Hideichirō
male,英逸,ひでとし,Hidetoshi
male,英鋭,ひでとし,Hidetoshi
male,英義,ひでよし,Hideyoshi
male,英慶,ひでのり,Hidenori
male,英五郎,えいごろう,Eigorou
male,英五郎,ひでごろう,Hidegorou
male,英佐朗,えいさぶろう,Eisaburou
male,英佐郎,えいさぶろう,Eisaburou
male,英左朗,えいさぶろう,Eisaburou
male,英左郎,えいさぶろう,Eisaburou
male,英砂朗,えいさぶろう,Eisaburou
male,英砂郎,えいさぶろう,Eisaburou
male,英三朗,えいさぶろう,Eisaburou
male,英三朗,えいざぶろう,Eizaburou
male,英三郎,えいさぶろう,Eisaburou
male,英三郎,えいざぶろう,Eizaburou
male,英三郎,ひでさぶろう,Hidesaburou
male,英司,ひでし,Hideshi
male,英司,ひでじ,Hideji
male,英司郎,えいじろう,Eijirou
male,英四朗,えいしろう,Eishirou
male,英四郎,えいしろう,Eishirou
male,英市朗,えいいちろう,Eiichirō
male,英市郎,えいいちろう,Eiichirō
male,英次朗,えいじろう,Eijirou
male,英次郎,えいじろう,Eijirou
male,英次郎,ひでじろう,Hidejirou
male,英治朗,えいじろう,Eijirou
male,英治郎,えいじろう,Eijirou
male,英辞朗,えいじろう,Eijirou
male,英赦,えいじろう,Eijirou
male,英寿,ひでとし,Hidetoshi
male,英俊,ひでとし,Hidetoshi
male,英俊,ふさとし,Fusatoshi
male,英祥,つねよし,Tsuneyoshi
male,英臣,ひでおみ,Hideomi
male,英善,てるよし,Teruyoshi
male,英多朗,えいたろう,Eitarou
male,英多郎,えいたろう,Eitarou
male,英太朗,えいたろう,Eitarou
male,英太朗,ひでたろう,Hidetarou
male,英太郎,えいたろう,Eitarou
male,英太郎,ひでたろう,Hidetarou
male,英太郎,ふさたろう,Fusatarou
male,英二朗,えいじろう,Eijirou
male,英二郎,えいじろう,Eijirou
